item_id	stable_business_key	source_path	source_key	source_field	japanese_or_source_original	seed_cn	seed_origin	current_cn	suggested_cn	final_value	source_record_sha256	target_contract_sha256	review_status	final_origin	machine_translated
LOW-MT-01386	i18n/frontend-strings.tsv#a522e5d522b0252ccb8e25ff/candidate_cn	i18n/frontend-strings.tsv	a522e5d522b0252ccb8e25ff	candidate_cn	第一鏡層	第一镜层	current	第一镜层		第一镜层	79639043c7342441b00876988f3460eb3f7eea84b4195ee2a8caf99f30b5a7bb	d7f46c3913b6febad1235802fb54025ffd0dc49188c1b24420b4f2d104685b2b	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01387	i18n/frontend-strings.tsv#a526776408ce4c1422a80c1d/candidate_cn	i18n/frontend-strings.tsv	a526776408ce4c1422a80c1d	candidate_cn	チーム名変更	更改队伍名	current	更改队伍名		更改队伍名	b0bb429e89e9faf063ebf3594cd05a1a31d407fadc742d1764e93336f11ab572	14d2093f3c7ef7c4edf773667ebaab61be563dbe4718cdf6f7c223b99b92fd7c	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01388	i18n/frontend-strings.tsv#a5bcc01b807908eab06a1783/candidate_cn	i18n/frontend-strings.tsv	a5bcc01b807908eab06a1783	candidate_cn	属性強化確認	属性强化确认	current	属性强化确认		属性强化确认	d0e1f17d863c900cfa91333edbc729e3c88d6131e949ad1c3b9ac729e72314f7	e835a5e110921e0b980a8768d0272a95fe7c2cb0c10ba9aa4d503c6f5059db04	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01389	i18n/frontend-strings.tsv#a5d49fb6284abbca2f2d7544/candidate_cn	i18n/frontend-strings.tsv	a5d49fb6284abbca2f2d7544	candidate_cn	AP回復	AP回复	current	AP回复		AP回复	b10806846914c3c4284ef2aa4a0693a5deba04d771dc6163f5b34849e8d83b3d	c7583a022ab619a074e80a68a92aa6cb49aefb89aa95ddf97a50ee29acdabc87	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01390	i18n/frontend-strings.tsv#a5f20d929f17ff4e7469c17a/candidate_cn	i18n/frontend-strings.tsv	a5f20d929f17ff4e7469c17a	candidate_cn	"\\x3cli class\\x3d""nomatch""\\x3e現在対戦可能な相手がいません\\x3cbr\\x3eしばらくしてから再度来場ください\\x3c/li\\x3e"	"\\x3cli class\\x3d""nomatch""\\x3e现在没有可以对战的对手\\x3cbr\\x3e请稍后再来\\x3c/li\\x3e"	current	"\\x3cli class\\x3d""nomatch""\\x3e现在没有可以对战的对手\\x3cbr\\x3e请稍后再来\\x3c/li\\x3e"		"\\x3cli class\\x3d""nomatch""\\x3e现在没有可以对战的对手\\x3cbr\\x3e请稍后再来\\x3c/li\\x3e"	5d056a9f6d4e63341625748f36a425dcc58cd768c9210e222f40742570db4365	b9ad4a3c5b9da95db92b00f9454a513b149ca643f39c66f9588f55cb44dab790	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01391	i18n/frontend-strings.tsv#a68fed363c47f72e9e201c41/candidate_cn	i18n/frontend-strings.tsv	a68fed363c47f72e9e201c41	candidate_cn	魔法少女の情報	魔法少女信息	current	魔法少女信息		魔法少女信息	ca34819017ba847b95ab707a31a8b260df97c05c99335728f7710d11b0fde109	b8b70a3dda7591a3167484dfce02b94b3af1ec3682a6f539f0c160b29c9a7228	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01392	i18n/frontend-strings.tsv#a69e86c0de5be12ef37a91e4/candidate_cn	i18n/frontend-strings.tsv	a69e86c0de5be12ef37a91e4	candidate_cn	選べる魔法少女一覧	可选魔法少女一览	current	可选魔法少女一览		可选魔法少女一览	eef5453d4a899e88323c864855b650e9ef9b36ee64ae7661f7a4015f5f2af110	33d6859bd257a2c306594724ebc340cf527d943944dd64556c6d0ff906c90fb2	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01393	i18n/frontend-strings.tsv#a6a7f89c19d96bbfd3a72947/candidate_cn	i18n/frontend-strings.tsv	a6a7f89c19d96bbfd3a72947	candidate_cn	\\nクエストスタブページへ遷移します。	\\\n即将跳转至关卡占位页。	current	\\\n即将跳转至关卡占位页。		\\\n即将跳转至关卡占位页。	15b5d7d4845e26db84e0fadf599490e2d6f5e68fa48e3f1f0416cb684b45ef79	551eeb34156860cc90c402cf4ecc19b7e6ff656b2edf94fdb78afa8771ffaa48	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01394	i18n/frontend-strings.tsv#a6cc95daeb8eeb34e9c6a7cd/candidate_cn	i18n/frontend-strings.tsv	a6cc95daeb8eeb34e9c6a7cd	candidate_cn	解放済ステージ：	已解放关卡:	current	已解放关卡:		已解放关卡:	d7c1b4b2a16c60b16a6324ec478c511ce03e679b2a9f8f860fe0784a7d46b123	1ba77c14658ee681a886f257fc18b71dc969dab6672584358bae1310d8e2b133	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01395	i18n/frontend-strings.tsv#a6d1713deb6b87bfa5bac977/candidate_cn	i18n/frontend-strings.tsv	a6d1713deb6b87bfa5bac977	candidate_cn	位	名	current	名		名	555c0b6ee3dc167c3f0ed66a521e55761137e6779930dcdcde5685acdd244345	6f5b719f5f208f03615862e0737d1605d1d94b02940770772505c69d0742fa26	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01396	i18n/frontend-strings.tsv#a74c5ee23deeed8fb9f59dc1/candidate_cn	i18n/frontend-strings.tsv	a74c5ee23deeed8fb9f59dc1	candidate_cn	Acceleディスク	Accele 圆盘	current	Accele 圆盘		Accele 圆盘	b15df00c27ca6ba6b5b50524b7c30d5445d87f44be040897c67744cb23ca6332	9d0a4bcdea5978c45af0676f6d5977094b2a72587aec3e4eba5ab5c98d20998e	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01397	i18n/frontend-strings.tsv#a74d13e56687889b99887c0e/candidate_cn	i18n/frontend-strings.tsv	a74d13e56687889b99887c0e	candidate_cn	戦績がありません	没有战绩	current	没有战绩		没有战绩	76f424910c39e72d7d62b57e98a8c4bb16519fe50e87e7b7dabf8bb8bb8271cd	1ac09ae6067a88341caba0d572e6547f858ccc7ebf1422e553df69e505b60fb6	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01398	i18n/frontend-strings.tsv#a76ad5d00c3a79607d283d90/candidate_cn	i18n/frontend-strings.tsv	a76ad5d00c3a79607d283d90	candidate_cn	殲滅戦に参加するには\\x3cbr\\x3e★4以上の魔法少女が\\x3cspan class\\x3d'c_red'\\x3e5\\x3c/span\\x3e体必要です。	参加歼灭战需要\\x3cbr\\x3e\\x3cspan class\\x3d'c_red'\\x3e5\\x3c/span\\x3e个★4以上的魔法少女。	current	参加歼灭战需要\\x3cbr\\x3e\\x3cspan class\\x3d'c_red'\\x3e5\\x3c/span\\x3e个★4以上的魔法少女。		参加歼灭战需要\\x3cbr\\x3e\\x3cspan class\\x3d'c_red'\\x3e5\\x3c/span\\x3e个★4以上的魔法少女。	e5060c4d55f7764fccc4a53ed1428f6cc3f0453f5773a5d0bfe7abcb57a152c5	3f69b180ef8788f3ee4983a5b109eb5389909ccd8c8f38d1976cef6ca1761ebf	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01399	i18n/frontend-strings.tsv#a77892f1835127c20a7ede4f/candidate_cn	i18n/frontend-strings.tsv	a77892f1835127c20a7ede4f	candidate_cn	バトルログ	战斗记录	current	战斗记录		战斗记录	93cce1c770c1ed350c81e9357a0f38c47229d4945baefa4f7dad05282d54bb8d	989ba265875c7dbc7c8e465a416d0836e5fa568b1a1a8d298960586b01c78c43	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01400	i18n/frontend-strings.tsv#a79a0208964d5b2160c19a12/candidate_cn	i18n/frontend-strings.tsv	a79a0208964d5b2160c19a12	candidate_cn	獲得Pt&nbsp;×	获得Pt&nbsp;×	current	获得Pt&nbsp;×		获得Pt&nbsp;×	f446192beaddb9051b3391a4f3b2c6d211a5b0a684b176f0c964044bb3d61fee	3e83b3f1b5528b8f2e07651e11e9b8c6dac571df5716204b6960996c8f777aa2	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01401	i18n/frontend-strings.tsv#a7b18085c7e5c2376d92307d/candidate_cn	i18n/frontend-strings.tsv	a7b18085c7e5c2376d92307d	candidate_cn	BPを1消費して対戦相手を変更しますか？<br>(対戦相手の再抽選まであと	要消耗1BP更换对战对手吗?<br>(距对手重新抽选还有	current	要消耗1BP更换对战对手吗?<br>(距对手重新抽选还有		要消耗1BP更换对战对手吗?<br>(距对手重新抽选还有	0517ee7285f71514c891a11477c4b4c3ae3a35b6f0c1085ee9017d207f5b1d57	3f9639a674c5ab9fd0ca054e973a2c955ce78da8a132bd0211e20a180291ff9f	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01402	i18n/frontend-strings.tsv#a7c4ca7ec6de6c0285171cce/candidate_cn	i18n/frontend-strings.tsv	a7c4ca7ec6de6c0285171cce	candidate_cn	無期限停止措置を行ったアカウントにつきましては、今後ご利用いただくことは出来ません。	被处以无限期封停的账号,今后将无法继续使用。	current	被处以无限期封停的账号,今后将无法继续使用。		被处以无限期封停的账号,今后将无法继续使用。	d4e50585a2ae51473b57abd716be733da727d3a7d06bff4a06d7149c0c0c9bb1	c8cae2059cd5661adc425fd1597b020b91e4fd13ecff5c5a9eaf1d464fc864b0	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01403	i18n/frontend-strings.tsv#a7ce6d08d375184fbe6141f5/candidate_cn	i18n/frontend-strings.tsv	a7ce6d08d375184fbe6141f5	candidate_cn	３ユーザー名７８	3用户名78	current	3用户名78		3用户名78	4f6d64e5b0bea5ad1a21519bd945fba4cdfe729f9abe2a84145425613da9ab6b	a18beb148a8ead9adca460d75f7bf995b5fe55ad31094296da40b079516cfd15	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01404	i18n/frontend-strings.tsv#a7d40dd856117c32d0d644bd/candidate_cn	i18n/frontend-strings.tsv	a7d40dd856117c32d0d644bd	candidate_cn	イノセント・ジェム	纯真宝石	current	纯真宝石		纯真宝石	4181989de9b0f4811a0abce7b134d18441a3dc3045f8250978265205f43f73d1	ce02b9e4426716878d0dc59d4f057ac26143a35a9ee4bda3b041dcb70cf91b9b	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01405	i18n/frontend-strings.tsv#a8311ac3f446026433b464e0/candidate_cn	i18n/frontend-strings.tsv	a8311ac3f446026433b464e0	candidate_cn	』を解散します。\\x3cbr\\x3eよろしいですか？	』将被解散。\\x3cbr\\x3e确定吗?	current	』将被解散。\\x3cbr\\x3e确定吗?		』将被解散。\\x3cbr\\x3e确定吗?	27456ea4e31fcb09d41a2a64135ab294c05a57950da39c6556c5be895ca0ba78	6c8a81e8e12c1e4051c21b849c9f85e38c7aacb2a840ccecb947312df8cef13f	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01406	i18n/frontend-strings.tsv#a887931421b1eacddd887bf5/candidate_cn	i18n/frontend-strings.tsv	a887931421b1eacddd887bf5	candidate_cn	キモチ戦で所属するグループが決定しました。	心魔战的所属小组已确定。	current	心魔战的所属小组已确定。		心魔战的所属小组已确定。	62adc215d16635684accab1e7c26d60a69416c7acd7c19a02c552c6d60058ae8	8efa7affd5f8cdc321d8dead52982c0694f0d76617af91196c4702760b245404	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01407	i18n/frontend-strings.tsv#a8d6efeecd9dc7dcf0959153/candidate_cn	i18n/frontend-strings.tsv	a8d6efeecd9dc7dcf0959153	candidate_cn	該当するログはありません	没有相应记录	current	没有相应记录		没有相应记录	972da21aadf32697fd8b96187d94d84239bb1a410c056ee0e10c5bd5198a26cb	fc32e19f62ad3c01f76bc14d40db55b3669b0ba0f64444605e2aab947c8c6144	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01408	i18n/frontend-strings.tsv#a8e652a5057aa518e885ed3b/candidate_cn	i18n/frontend-strings.tsv	a8e652a5057aa518e885ed3b	candidate_cn	"<li class=""nomatch""><div class=""textSec"">残り対戦回数がありません。<br>対戦回数は毎日16:00にリセットされるほか<br>マギアストーンやランクマッチバトルチケットを<br>使用することで回復できます。<br></div></li>"	"<li class=""nomatch""><div class=""textSec"">没有剩余的对战次数。<br>对战次数除每天16:00重置外,<br>也可以使用魔法石或排位赛对战券<br>进行回复。<br></div></li>"	current	"<li class=""nomatch""><div class=""textSec"">没有剩余的对战次数。<br>对战次数除每天16:00重置外,<br>也可以使用魔法石或排位赛对战券<br>进行回复。<br></div></li>"		"<li class=""nomatch""><div class=""textSec"">没有剩余的对战次数。<br>对战次数除每天16:00重置外,<br>也可以使用魔法石或排位赛对战券<br>进行回复。<br></div></li>"	eef1d4451672799a03a5befaf6a70f9e855079206775d16ab0e4d1e2fae8fb5e	7fbbb81a9e668b7d4fdc111b8a39371129644e248d5bcd988f16646973874697	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01409	i18n/frontend-strings.tsv#a99409b0a862cb8f448bf74e/candidate_cn	i18n/frontend-strings.tsv	a99409b0a862cb8f448bf74e	candidate_cn	期間外のため\\x3cbr\\x3e対象のアイテムを購入することはできません	不在期间内,\\x3cbr\\x3e无法购买该道具	current	不在期间内,\\x3cbr\\x3e无法购买该道具		不在期间内,\\x3cbr\\x3e无法购买该道具	1d3e7a5c7e6be0b32ff38a9405900ddddb3905ed996657987f2154b80f83f51f	aa39ad7dc696821b8b7f1a2a485118570c80cf472a13968e831705a679f899ac	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01410	i18n/frontend-strings.tsv#a9a0dfdc9273b63fa9e16ed7/candidate_cn	i18n/frontend-strings.tsv	a9a0dfdc9273b63fa9e16ed7	candidate_cn	戻る	返回	current	返回		返回	3cb7495271eedab23b5df805c786b0b2b41aa7bf9a5163ec1d481546683aa1be	d5793f19e6b8d5366811d5974e47af558f5b0671d2ec4c83fee08c4ea13a8ece	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01411	i18n/frontend-strings.tsv#a9c83a81efbad5daf2d95607/candidate_cn	i18n/frontend-strings.tsv	a9c83a81efbad5daf2d95607	candidate_cn	引き継ぎ・連携ID	数据转移·关联ID	current	数据转移·关联ID		数据转移·关联ID	4787d1a7c7a2305d1c5edea5a10c499e48deeb70e5d2abfb53d4a7abee6893de	7fa272fe64a7c78f4fcbf7bdff1cdfff52fd6ee3563c39fb5378d46697072778	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01412	i18n/frontend-strings.tsv#aa24e337c23ab652175a09cb/candidate_cn	i18n/frontend-strings.tsv	aa24e337c23ab652175a09cb	candidate_cn	・【重要】「有償マギアストーン」の払戻し手続きのお知らせ	·【重要】关于「付费魔法石」退款手续的公告	current	·【重要】关于「付费魔法石」退款手续的公告		·【重要】关于「付费魔法石」退款手续的公告	8de718e312ba3c9f1ef47162b5dfcd9140a3bb453563e3c6196b545a4b3f0d62	8d09b7aea3713ebe4cc487821e5e95e336494a2c7d74ac66b6acb9ff60d6fa6d	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01413	i18n/frontend-strings.tsv#aa28e5febfb740f11109e731/candidate_cn	i18n/frontend-strings.tsv	aa28e5febfb740f11109e731	candidate_cn	覚醒4	觉醒4	current	觉醒4		觉醒4	3644bc9c6e023cec591777d22314452df69307491f94eae0e04fd8ab20beae83	126c09b667280959776bcb72895795a69404195290ead411fbc5141405bc450e	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01414	i18n/frontend-strings.tsv#aa388bf6305817b0280c9930/candidate_cn	i18n/frontend-strings.tsv	aa388bf6305817b0280c9930	candidate_cn	グループレイドに戻る	返回小组讨伐	current	返回小组讨伐		返回小组讨伐	9b7c78626844264ac152a1a74b18a18501019a742c7ece978390f0174dfdc0c0	e7c005094273d91e6a0e2a98d04cc7958881b05f2f63d8dd1549dead1343bf64	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01415	i18n/frontend-strings.tsv#aa42497dfd2f393252467744/candidate_cn	i18n/frontend-strings.tsv	aa42497dfd2f393252467744	candidate_cn	精神強化について	关于精神强化	current	关于精神强化		关于精神强化	b3d04c8140f1a0f38a4eaa310dd8838f9a843c0085b3fe4ec8ebcfed33942cbd	cc86bd0ee76095f870fc7437abb83e4d3132e38769e2c1e60608f2afc84d73df	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01416	i18n/frontend-strings.tsv#aa737a93b476f0321edefc12/candidate_cn	i18n/frontend-strings.tsv	aa737a93b476f0321edefc12	candidate_cn	キモチ戦参加条件	心魔战参加条件	current	心魔战参加条件		心魔战参加条件	1ab01fdf10dc77307af0d12dbb502a03e8c70f6cf673428b8cd49ced07222e8a	69b71bbde3a8b73895b482b2692bf9b8c1d54ae5716e7674f6045f81ea3f3598	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01417	i18n/frontend-strings.tsv#aaba20bbdcdf3988908980d6/candidate_cn	i18n/frontend-strings.tsv	aaba20bbdcdf3988908980d6	candidate_cn	【DEBUG】ボス交戦中(2回目以降)	【DEBUG】BOSS交战中(第2次起)	current	【DEBUG】BOSS交战中(第2次起)		【DEBUG】BOSS交战中(第2次起)	c9005b7c4bcdba818f4e0ad6e5c3ab98f520e24e3f36e247c6cc6d4abbcccfba	23cb95106b528dbc7a5f70be19d110fa8475230fe95c5b5a34d5d8ed2c34ae2e	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01418	i18n/frontend-strings.tsv#aad8b7a37ca2124f0bcf83ca/candidate_cn	i18n/frontend-strings.tsv	aad8b7a37ca2124f0bcf83ca	candidate_cn	前日の結果	前日结果	current	前日结果		前日结果	b255b1a1edc7e1606ba03ef59ad8b4c6f2f4322683ceb219d41ac8bb222ffbe5	fcaf27fe5d9710b25a3ccd49503ff8c9b31084f02617fd4521f4cd237b1b535f	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01419	i18n/frontend-strings.tsv#ab600a98097ee2a19db0288a/candidate_cn	i18n/frontend-strings.tsv	ab600a98097ee2a19db0288a	candidate_cn	時	时	current	时		时	730cd9b5eec5490932f6ec57ba23bce26c6925f744c39b01e444ff384883d2bd	914a4cd8755e472c996e94c0e3d03fd7bae1a6aba47f74e435506ed7edf3de19	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01420	i18n/frontend-strings.tsv#ab84b39575bc9c5acb528815/candidate_cn	i18n/frontend-strings.tsv	ab84b39575bc9c5acb528815	candidate_cn	引き継ぎ・連携が完了しました。	数据转移·关联已完成。	current	数据转移·关联已完成。		数据转移·关联已完成。	ee014fc554cc55da7313c593f2524b918f7edd4f7ffb0184821d7fc2f8fc4e82	f7428ea2aa8a91eadf6ea94501ea151da3e026455b30348750135fa434513b06	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01421	i18n/frontend-strings.tsv#ab86d7d6f2fe4bee1448a300/candidate_cn	i18n/frontend-strings.tsv	ab86d7d6f2fe4bee1448a300	candidate_cn	覚醒可能	可以觉醒	current	可以觉醒		可以觉醒	792c1441278a8e64c9d2f2c4ebf5422b52d1792913ab365545736955891260ac	0c13b5cc06de29b1719885c31a031fd057ee145e232a8c8ec84ad279eaeadada	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01422	i18n/frontend-strings.tsv#ab8770bf7e083d548f340d2c/candidate_cn	i18n/frontend-strings.tsv	ab8770bf7e083d548f340d2c	candidate_cn	を解散しますか？	要解散吗?	current	要解散吗?		要解散吗?	1ff3e9f174f3e52386f719cac6af5d9ee8a81a8595f4b135e4e5b48a273f1a84	dc500e2d0157b442810f20f0628c4065837112001d48e0d9b10a74bdd8c769c7	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01423	i18n/frontend-strings.tsv#aba440d6688c4481a5a754b4/candidate_cn	i18n/frontend-strings.tsv	aba440d6688c4481a5a754b4	candidate_cn	"\\x3cdiv class\\x3d""scrollInnerWrap""\\x3e引き継ぎ・連携用パスワードを設定しておくことで\\x3cbr\\x3e機種変更時や、端末が壊れてしまった場合など\\x3cbr\\x3eデータを新しい端末に引き継ぐことができます。\\x3cbr\\x3e\\x3cbr\\x3eいますぐパスワードを設定しますか？\\x3cbr\\x3e\\x3cbr\\x3e\\x3cspan class\\x3d""c_red""\\x3e※パスワードを設定していない場合\\x3cbr\\x3eこの端末のデータを引き継ぐことはできません。\\x3c/span\\x3e\\x3c/div\\x3e"	"\\x3cdiv class\\x3d""scrollInnerWrap""\\x3e设置数据转移·关联用密码后,\\x3cbr\\x3e更换机型或设备损坏时\\x3cbr\\x3e即可将数据转移到新设备。\\x3cbr\\x3e\\x3cbr\\x3e现在就设置密码吗?\\x3cbr\\x3e\\x3cbr\\x3e\\x3cspan class\\x3d""c_red""\\x3e※未设置密码时,\\x3cbr\\x3e将无法转移此设备上的数据。\\x3c/span\\x3e\\x3c/div\\x3e"	current	"\\x3cdiv class\\x3d""scrollInnerWrap""\\x3e设置数据转移·关联用密码后,\\x3cbr\\x3e更换机型或设备损坏时\\x3cbr\\x3e即可将数据转移到新设备。\\x3cbr\\x3e\\x3cbr\\x3e现在就设置密码吗?\\x3cbr\\x3e\\x3cbr\\x3e\\x3cspan class\\x3d""c_red""\\x3e※未设置密码时,\\x3cbr\\x3e将无法转移此设备上的数据。\\x3c/span\\x3e\\x3c/div\\x3e"		"\\x3cdiv class\\x3d""scrollInnerWrap""\\x3e设置数据转移·关联用密码后,\\x3cbr\\x3e更换机型或设备损坏时\\x3cbr\\x3e即可将数据转移到新设备。\\x3cbr\\x3e\\x3cbr\\x3e现在就设置密码吗?\\x3cbr\\x3e\\x3cbr\\x3e\\x3cspan class\\x3d""c_red""\\x3e※未设置密码时,\\x3cbr\\x3e将无法转移此设备上的数据。\\x3c/span\\x3e\\x3c/div\\x3e"	3bc2a217437fdb1d18d64e0718b2a6efc5ccec92739c6e4688a01a066531e98a	e7d828a06c8a506adb79b9da7482998fc4f2968b038bb6c2bc29948ff6d8d4b0	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01424	i18n/frontend-strings.tsv#abe6f11c4aad3b79826d7bec/candidate_cn	i18n/frontend-strings.tsv	abe6f11c4aad3b79826d7bec	candidate_cn	ロックなし	无锁定	current	无锁定		无锁定	69e6e101c1ac329e24ef207320951d43301da6e33686e03ac3cbee473ab0b2fe	b7e490fe011bcb9c8c05350aae70bc1c4459cdb9b18bfe86433c7a6b2dd83553	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01425	i18n/frontend-strings.tsv#ac0bfb61b7c5c604defd9fa1/candidate_cn	i18n/frontend-strings.tsv	ac0bfb61b7c5c604defd9fa1	candidate_cn	あとで設定	稍后设置	current	稍后设置		稍后设置	c6af4a7d339b302c7663b0fbf284a425e4927ad8779ead361f7f042cc2b40186	d7a7597134792350fc17a5ed0de0aac1a9fabd95396dcfe170a62a8beead9f68	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01427	i18n/frontend-strings.tsv#ac1fcd0d292059f97265f7fb/candidate_cn	i18n/frontend-strings.tsv	ac1fcd0d292059f97265f7fb	candidate_cn	ボスLvボーナス	BOSS Lv加成	current	BOSS Lv加成		BOSS Lv加成	86c706bd74355c03d0e20c6aed10fbdb9e6b759c710e0a5d5a8bbb637c8c1ece	6f0dd93f41085642ec265167b001e30c02f5d552259a64412bca198bcba272ba	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01428	i18n/frontend-strings.tsv#ac3be7d0c49522d80d3e9177/candidate_cn	i18n/frontend-strings.tsv	ac3be7d0c49522d80d3e9177	candidate_cn	入手	获得	current	获得		获得	60f40133b214a6e4354e55910242e6d43625861e153cbe335d2bf2be22e7216a	47a48524b9aa4fc0826df06d6b20b41cca7b5c8a9bb7687e499ae23838826a88	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01429	i18n/frontend-strings.tsv#ac4149e48a3ab717f24f7e0c/candidate_cn	i18n/frontend-strings.tsv	ac4149e48a3ab717f24f7e0c	candidate_cn	上級	上级	current	上级		上级	694256fe2c4260803334e5c39a7b6dcfb02e89e3c7d351a3b23de9cd4152e4a3	a2286db9df503f1b0fb3a543fd4fce7c25702f737f68409bcb44eea129f05a57	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01430	i18n/frontend-strings.tsv#ac59f1adcfaa8a48a80da6be/candidate_cn	i18n/frontend-strings.tsv	ac59f1adcfaa8a48a80da6be	candidate_cn	該当の魔法少女が１体もいないため、コピーできません	没有对应的魔法少女,无法复制	current	没有对应的魔法少女,无法复制		没有对应的魔法少女,无法复制	4ffb131fa88223e3619fdfd9be5bc10d67e76c87ef2ea2956cb1731367aec386	0d6f7993ac3d69467d9ba418260229903ceec9730197df8472b4e5ad37713279	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01432	i18n/frontend-strings.tsv#ac8913cadc53be3b655403c8/candidate_cn	i18n/frontend-strings.tsv	ac8913cadc53be3b655403c8	candidate_cn	ただいま集計中です。\\x3cbr\\x3e最終結果は	正在统计中。\\x3cbr\\x3e最终结果	current	正在统计中。\\x3cbr\\x3e最终结果		正在统计中。\\x3cbr\\x3e最终结果	27bb087efe09a7c849472c12c9d4e8315f19a1e363367cc66c0d596b2b039af5	b8980e3f47dc81b26f06db272a57b75632f67cb86ce15da629a354934341b915	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01433	i18n/frontend-strings.tsv#ac897971c550cbd1931fe459/candidate_cn	i18n/frontend-strings.tsv	ac897971c550cbd1931fe459	candidate_cn	拡縮を入力	输入缩放	current	输入缩放		输入缩放	5dffd746bab25875e9c4f8ef5a73cffd1ca5b44851fcfa9714670d492a8d5b41	9a4ab16994f55f14c4f4a035c3b1f98678e1c215299baaa97b288a05433e89b3	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01434	i18n/frontend-strings.tsv#ac985d6a663a5d13c4d58c21/candidate_cn	i18n/frontend-strings.tsv	ac985d6a663a5d13c4d58c21	candidate_cn	ドアプライズフィルム	抽奖胶卷	current	抽奖胶卷		抽奖胶卷	185e5e7db8d83620a61eff2a5a3c5d1939a979df06eda99ed772a1c64b1370f6	16ba73edc0962dbd242623701a01261399378ef5fd920451171613bcbe6d76dd	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01435	i18n/frontend-strings.tsv#acaea5a0cb77834c07b871c5/candidate_cn	i18n/frontend-strings.tsv	acaea5a0cb77834c07b871c5	candidate_cn	アビリティ	能力	current	能力		能力	a59d5a4edcfcd3945083bb400a42c19b940261cfcc4ced3fea6e8d2a96a6b524	bc0ed38c7e81f170d325c644d90f4cb6bf62c26812d2d5441304de82c23a2583	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01436	i18n/frontend-strings.tsv#acc5dab31b84c5d79cbe988b/candidate_cn	i18n/frontend-strings.tsv	acc5dab31b84c5d79cbe988b	candidate_cn	メモリア売却	出售记忆结晶	current	出售记忆结晶		出售记忆结晶	5b22af1a7b376790afe5df2e6b2861150c202a6e9c5d22ee4ac30d026d754c2b	5839481225bdb87d97c39660e1f45af76ac38194a2fc684ff5b802f7b6be1ab6	rough-production-machine-current-retained	machine-current	unknown
LOW-MT-01437	i18n/frontend-strings.tsv#ad046a538c916a49f15a6b5a/candidate_cn	i18n/frontend-strings.tsv	ad046a538c916a49f15a6b5a	candidate_cn	オールクリア	全部通关	current	全部通关		全部通关	97e3331a653b0dc9b4b7eb218f9ad1d8c5adb0970751faa778b04ef761290f9b	df105080f3b0d83d85d3f6271995319efc2483c8c394b3853f2735bfe3d8223f	rough-production-machine-current-retained	machine-current	unknown
