status	risk	file	key_or_line	field	original_text	final_cn	category	source_tier	source_path	reviewer_check	notes
待人工校对	high	magica/js/libs/sectionList.json	/1103/charaName	charaName	飾利 潤	饰利润	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\characters.json#/饰利润/nameJa;/饰利润/nameZh	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1104/charaName	charaName	飾利 潤	饰利润	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\characters.json#/饰利润/nameJa;/饰利润/nameZh	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1105/charaName	charaName	飾利 潤	饰利润	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\characters.json#/饰利润/nameJa;/饰利润/nameZh	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1124/title	title	安寧―Peace―	安宁―Peace―	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\archive\articles.jsonl.gz#jsonl:1000:/wikitext/Doppel日文;jsonl:1000:/wikitext/Doppel中文	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1130/charaName	charaName	南津 涼子	南津凉子	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/30584/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1131/charaName	charaName	南津 涼子	南津凉子	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/30584/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1132/charaName	charaName	南津 涼子	南津凉子	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/30584/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1133/charaName	charaName	南津 涼子	南津凉子	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/30584/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1139/charaName	charaName	綾野 梨花	绫野梨花	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/charaList.json/3031/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1141/charaName	charaName	綾野 梨花	绫野梨花	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/charaList.json/3031/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1146/charaName	charaName	遊佐 葉月	游佐叶月	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/charaList.json/3027/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1147/title	title	我慢我慢我慢…追跡	忍耐忍耐忍耐…追踪	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\archive\articles.jsonl.gz#jsonl:3:/wikitext/我慢のドッペル;jsonl:641:/wikitext/魔法少女タップ7-ja;jsonl:641:/wikitext/魔法少女タップ7-zh	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1148/charaName	charaName	遊佐 葉月	游佐叶月	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/charaList.json/3027/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1252/charaName	charaName	詩音 千里	诗音千里	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/charaList.json/4034/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1269/charaName	charaName	神原 駿河	神原骏河	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/40434/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1270/charaName	charaName	神原 駿河	神原骏河	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/40434/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1271/charaName	charaName	神原 駿河	神原骏河	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/40434/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1272/charaName	charaName	神原 駿河	神原骏河	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/40434/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1273/charaName	charaName	千石 撫子	千石抚子	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/40444/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1274/charaName	charaName	千石 撫子	千石抚子	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/40444/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1275/charaName	charaName	千石 撫子	千石抚子	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/40444/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1276/charaName	charaName	千石 撫子	千石抚子	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/40444/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1351/title	title	篠目约鹤的“记忆”	篠目夜鹤的“记忆”	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/10404/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1539/charaName	charaName	純 美雨	纯美雨	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/charaList.json/3012/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1559/charaName	charaName	史乃 沙優希	史乃沙优希	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/charaList.json/3033/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1560/charaName	charaName	恵 萌花	惠萌花	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/30343/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/sectionList.json	/1578/charaName	charaName	南津 涼子	南津凉子	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/30584/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/327/description	description	自选期间限定★4必得扭蛋券内含特別套装。※具体内容请查看公告	自选期间限定★4必得扭蛋券内含特别套装。※具体内容请查看公告	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/328/description	description	自选★4记忆结晶兑换券内含特別套装。※具体内容请查看公告	自选★4记忆结晶兑换券内含特别套装。※具体内容请查看公告	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/329/name	name	3周年DX福袋(銀)	3周年DX福袋（银）	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/銀の魔女の手下/name_ja;/銀の魔女の手下/name_zh	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/329/description	description	自选★4必得扭蛋券内含特別套装。※具体内容请查看公告	自选★4必得扭蛋券内含特别套装。※具体内容请查看公告	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	medium	magica/js/libs/shopItemList.json	/387/name	name	"3周年DX福袋(銅)	"	3周年DX福袋（铜）	replaced	3_manual_verified	人工逐项字形、语义与同族字段核对	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/387/description	description	★4必得扭蛋券内含特別套装。※具体内容请查看公告	★4必得扭蛋券内含特别套装。※具体内容请查看公告	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/shopItemList.json	/389/name	name	飾利潤	饰利润	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\characters.json#/饰利润/nameJa;/饰利润/nameZh	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/391/description	description	兑换券内含特別套装。详情可通过按钮查看。	兑换券内含特别套装。详情可通过按钮查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/399/description	description	魔法少女精选兑换券内含特別套装。详情可通过按钮查看。	魔法少女精选兑换券内含特别套装。详情可通过按钮查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/400/description	description	魔法少女精选兑换券内含特別套装。详情可通过按钮查看。	魔法少女精选兑换券内含特别套装。详情可通过按钮查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/401/description	description	1200日纪念特別套装。详情可点击图标查看。	1200日纪念特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/402/description	description	兑换券内含特別套装。详情可点击图标查看。	兑换券内含特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/414/description	description	10连扭蛋券内含特別套装。详情可点击图标查看。	10连扭蛋券内含特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/452/description	description	10连扭蛋券内含特別套装。详情可点击图标查看。	10连扭蛋券内含特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/456/description	description	AP回复药内含特別套装。详情可点击图标查看。	AP回复药内含特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	medium	magica/js/libs/shopItemList.json	/461/name	name	"4周年DX福袋(銅)	"	4周年DX福袋（铜）	replaced	3_manual_verified	人工逐项字形、语义与同族字段核对	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/461/description	description	★4魔法少女必得扭蛋券内含特別套装。详情可点击图标查看。	★4魔法少女必得扭蛋券内含特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/469/description	description	★4魔法少女必得扭蛋券内含特別套装。详情可点击图标查看。	★4魔法少女必得扭蛋券内含特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	medium	magica/js/libs/shopItemList.json	/486/name	name	海香的觉醒書	海香的觉醒书	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/giftList.json/602/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/511/description	description	★4魔法少女必得扭蛋券内含特別套装。详情可点击图标查看。	★4魔法少女必得扭蛋券内含特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/514/description	description	1600日纪念特別套装。详情可点击图标查看。	1600日纪念特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/524/description	description	1700日纪念特別套装。详情可点击图标查看。	1700日纪念特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/537/description	description	1800日纪念特別套装。详情可点击图标查看。	1800日纪念特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	medium	magica/js/libs/shopItemList.json	/542/name	name	"5周年DX福袋(銅)	"	5周年DX福袋（铜）	replaced	3_manual_verified	人工逐项字形、语义与同族字段核对	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/542/description	description	★4魔法少女必得扭蛋券内含特別套装。详情可点击图标查看。	★4魔法少女必得扭蛋券内含特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/556/description	description	1900日纪念特別套装。详情可点击图标查看。	1900日纪念特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/565/description	description	★4魔法少女必得扭蛋券内含特別套装。详情可点击图标查看。	★4魔法少女必得扭蛋券内含特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/571/description	description	2000日纪念特別套装。详情可点击图标查看。	2000日纪念特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/616/description	description	2100日纪念特別套装。详情可点击图标查看。	2100日纪念特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	medium	magica/js/libs/shopItemList.json	/627/name	name	"6周年DX福袋(銅)	"	6周年DX福袋（铜）	replaced	3_manual_verified	人工逐项字形、语义与同族字段核对	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/627/description	description	★4魔法少女必得扭蛋券内含特別套装。详情可点击图标查看。	★4魔法少女必得扭蛋券内含特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/667/description	description	2300日纪念特別套装。详情可点击图标查看。	2300日纪念特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/672/description	description	★4魔法少女必得扭蛋券内含特別套装。详情可点击图标查看。	★4魔法少女必得扭蛋券内含特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/shopItemList.json	/715/name	name	引縄批根	引绳批根	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/引縄批根/name_ja;/引縄批根/name_zh	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/shopItemList.json	/715/description	description	记忆结晶「引縄批根」（等级已满/已达最大界限突破）	记忆结晶「引绳批根」（等级已满/已达最大界限突破）	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/引縄批根/name_ja;/引縄批根/name_zh	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/729/description	description	2400日纪念特別套装。详情可点击图标查看。	2400日纪念特别套装。详情可点击图标查看。	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/shopItemList.json/8625/description	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/shopItemList.json	/897/name	name	天乃鈴音	天乃铃音	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/charaList.json/4031/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/shopItemList.json	/1006/name	name	史乃沙優希	史乃沙优希	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/charaList.json/3033/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/shopItemList.json	/1014/name	name	南津涼子	南津凉子	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/30584/cardName	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/shopItemList.json	/1023/name	name	飾利潤	饰利润	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\characters.json#/饰利润/nameJa;/饰利润/nameZh	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	high	magica/js/libs/shopItemList.json	/1174/name	name	史乃沙優希的服装【泳装】	史乃沙优希的服装【泳装】	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/charaList.json/3033/name	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/libs/shopItemList.json	/328/name	name	3周年DX福袋(金)	3周年DX福袋（金）	punctuation_harmonization	3_manual_verified	国服中文标点规则与同族商品名	□核对专名、数值、范围、回合与同族字段	逐字段变更；结构键与非字符串值不得改变
待人工校对	low	magica/js/test/Backdoor.js	line:581	visible_text_or_string	受取完了	领取完成	static_ui_manual_review	3_manual_static_review	Pass16 peer rules, personally re-reviewed	□核对页面语义、术语、占位符与标签结构	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
待人工校对	low	magica/js/test/Backdoor.js	line:656	visible_text_or_string	受取完了	领取完成	static_ui_manual_review	3_manual_static_review	Pass16 peer rules, personally re-reviewed	□核对页面语义、术语、占位符与标签结构	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
待人工校对	low	magica/js/test/Backdoor.js	line:716	visible_text_or_string	受取完了	领取完成	static_ui_manual_review	3_manual_static_review	Pass16 peer rules, personally re-reviewed	□核对页面语义、术语、占位符与标签结构	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
待人工校对	medium	magica/js/test/BackdoorList.js	line:65	visible_text_or_string	是否要重置战斗博物馆的回复功能？<br>eventId：<input id='inputEventId' class='commonFrame3' readonly='readonly' type='text' maxlength='4' value=''>	是否重置战斗博物馆的回复功能？<br>eventId：<input id='inputEventId' class='commonFrame3' readonly='readonly' type='text' maxlength='4' value=''>	static_ui_manual_review	3_manual_static_review	Pass16 peer rules, personally re-reviewed	□核对页面语义、术语、占位符与标签结构	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
待人工校对	low	magica/js/test/BackdoorList.js	line:414	visible_text_or_string	剧情任务打开调试模式。<br>请重新启动应用程序以将其关闭。	已启用剧情关卡调试模式。<br>要关闭此模式，请重新启动应用。	static_ui_manual_review	3_manual_static_review	Pass16 peer rules, personally re-reviewed	□核对页面语义、术语、占位符与标签结构	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
待人工校对	low	magica/js/test/BackdoorList.js	line:424	visible_text_or_string	挑战任务打开调试模式。<br>请重新启动应用程序以将其关闭。	已启用挑战关卡调试模式。<br>要关闭此模式，请重新启动应用。	static_ui_manual_review	3_manual_static_review	Pass16 peer rules, personally re-reviewed	□核对页面语义、术语、占位符与标签结构	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
待人工校对	low	magica/js/test/BackdoorList.js	line:99	visible_text_or_string	用户 已在搜索服务器上注册。<br>过一会儿，你就可以搜索了。 （最多 15 分钟）	已在搜索服务器注册用户。<br>稍候即可搜索（最长需15分钟）。	static_ui_manual_review	3_manual_static_review	Pass16 peer rules, personally re-reviewed	□核对页面语义、术语、占位符与标签结构	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
待人工校对	medium	magica/js/test/BackdoorList.js	line:118	visible_text_or_string	要执行此操作，甲板 1 必须是单个 Iroha 甲板。<br>有需要。	要执行此操作，队伍１必须<br>设为「仅含环彩羽的单人队伍」。	static_ui_manual_review	3_manual_static_review	Pass16 peer rules, personally re-reviewed	□核对页面语义、术语、占位符与标签结构	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
待人工校对	medium	magica/js/test/BackdoorList.js	line:282	visible_text_or_string	 ★试用测试★%0a https://twitter.com/	 ★测试推文★%0a https://twitter.com/	static_ui_manual_review	3_manual_static_review	Pass16 peer rules, personally re-reviewed	□核对页面语义、术语、占位符与标签结构	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
待人工校对	medium	magica/js/test/BackdoorList.js	line:76	visible_text_or_string	战斗 博物馆的 回复 功能已重置	已重置战斗博物馆的回复功能	static_ui_manual_review	3_manual_static_review	Pass16 peer rules, personally re-reviewed	□核对页面语义、术语、占位符与标签结构	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
待人工校对	low	magica/js/test/BackdoorList.js	line:558	visible_text_or_string	锁定的product_id列表<br>	处于锁定状态的product_id列表<br>	static_ui_manual_review	3_manual_static_review	Pass16 peer rules, personally re-reviewed	□核对页面语义、术语、占位符与标签结构	静态界面逐槽位审校；不得改变ID、class、链接或模板表达式
