source_index	item_id	origin_record_id	stable_business_key	source_path	source_key	source_field	source_text_sha256	old_cn_sha256	source_tier	source_author	source_stage	source_batch	source_bucket	machine_translated	review_kind	allowed_action	protected_authority_text	highest_authority_tier	authority_status	authority_evidence	official_cn	wiki_cn	confirmed_human_cn	parent_verdict	model	effort	session_id	job_id	agents	review_provenance	previous_low_standard_ds_result
473	LOW-MT-00779	MT-00779	i18n/frontend-strings.tsv#48177161e0b9c576013936c0/candidate_cn	i18n/frontend-strings.tsv	48177161e0b9c576013936c0	candidate_cn	bbf7c7a13a18ecc947d61016536c4c601c5769931a6edda666b4841359c3019e	2d59676324ec7b172a657c2d3380a359893ca7e1cf936d91bd8549435d33568b		Claude AI-assisted batch label; per-row human author not proven	global	legacy-claude-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:392;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=a2fe8becd5d57b825b631fc0f058bf624d7d5e1f				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
474	LOW-MT-00780	MT-00780	i18n/frontend-strings.tsv#4822cfe7486e54134755e9d5/candidate_cn	i18n/frontend-strings.tsv	4822cfe7486e54134755e9d5	candidate_cn	a7f3a0acdf5f737a9472e075cb6d33a6545ee48d2690cce0e2bfcb252e4a8c12	3c846d4e7a8555e2d7b7bd02bb4b5872e59c4be241c0f75270ff237c7d53ac46		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:951;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
475	LOW-MT-00781	MT-00781	i18n/frontend-strings.tsv#48610d254342a1ace05b9db9/candidate_cn	i18n/frontend-strings.tsv	48610d254342a1ace05b9db9	candidate_cn	67544d6c1761e4651348c6546314d90e3d2ba0b7cf98925d2b06ab10d554d7ac	c2c24892f431fa6fcb0aea139921e3b62bb7c8d1cdb08813a33822929fbcd3df		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1288;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
476	LOW-MT-00782	MT-00782	i18n/frontend-strings.tsv#488a5c3644de6553a63b78c3/candidate_cn	i18n/frontend-strings.tsv	488a5c3644de6553a63b78c3	candidate_cn	04792088a4cf2b26aec758a073ee6054da057c6304ebc3df6b7b83586d52915f	2532d18dd6301642795c0ed5ac6f90efee9c2cd671fd6ceec359627b2adb78cf		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1298;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
477	LOW-MT-00783	MT-00783	i18n/frontend-strings.tsv#48cd42d237e66e5bc0d9f65c/candidate_cn	i18n/frontend-strings.tsv	48cd42d237e66e5bc0d9f65c	candidate_cn	2bdad1b18a4fc47b14edc23f3f3cd14e4cd641fe045732ab3c92817fd1ce1d2b	a44dcdf46b21c49a12f979540fdd608ed417cc1a21110d3ed0e49aa1e17a173e		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1590;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
478	LOW-MT-00784	MT-00784	i18n/frontend-strings.tsv#48cfee4372ea8373428118f3/candidate_cn	i18n/frontend-strings.tsv	48cfee4372ea8373428118f3	candidate_cn	f049a4eba461491d350b7fe8a2f8dbf0fa44e9e06156fa8d10896706f2d5b61b	211658096e7da37e9fa2619bbd2ad71809f89fc4ca961fc1c0634cecce2f9c84		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1232;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				correction	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
479	LOW-MT-00785	MT-00785	i18n/frontend-strings.tsv#48d33909f14e7af5243a2762/candidate_cn	i18n/frontend-strings.tsv	48d33909f14e7af5243a2762	candidate_cn	e220ac43d34b0ded988af08b80240a52d0705dbb626edf664e04a99c183ae78a	83eec76b39115f38105176c0a0fe67d0a89ba22461bb29e03ca1c1bf65d26fea		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:26;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=daf24b857fad672ba249b39646144bf126760247				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
480	LOW-MT-00786	MT-00786	i18n/frontend-strings.tsv#491ae4ddbae6223845faba37/candidate_cn	i18n/frontend-strings.tsv	491ae4ddbae6223845faba37	candidate_cn	8adf2b109710f21e7aea0715d5882efd530aeec512f56a4cf5227add4fb3f8ec	cdcc29f7c35695d57eec3a8d7a87282389ea0de44972a456de52dc74354f2722		Claude AI-assisted batch label; per-row human author not proven	global	legacy-claude-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:304;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=a2fe8becd5d57b825b631fc0f058bf624d7d5e1f				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
481	LOW-MT-00787	MT-00787	i18n/frontend-strings.tsv#492c5e0481b7736b8a0dc7a7/candidate_cn	i18n/frontend-strings.tsv	492c5e0481b7736b8a0dc7a7	candidate_cn	c0f5445b315f30639effac603807e0b028a962d5c87746b8633a91e6b78964ac	fe15df8fd2cec1e6f6c01767668bcd529c5d0a4652fa976b4352beb2464366d2		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:549;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
482	LOW-MT-00788	MT-00788	i18n/frontend-strings.tsv#492f150ad3982c9d74424905/candidate_cn	i18n/frontend-strings.tsv	492f150ad3982c9d74424905	candidate_cn	6ba9b86b599c912e91d72a03b54bbb8f2493a190130f97565d0f8acccd860971	94f3e23e77b1557553b3da092e4abf88d3b7422935c910da136baa7500cb454b		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1625;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
483	LOW-MT-00789	MT-00789	i18n/frontend-strings.tsv#4938f9299e59699de2dd3c1d/candidate_cn	i18n/frontend-strings.tsv	4938f9299e59699de2dd3c1d	candidate_cn	3e3d680ca8a34d5b161acec3b0f3a5d8c46857b832b438e4e5fd1ebdcd39eb90	3e65669eae63180bd34c7f2e5f25a4accdcf92e4fe74a2e2466ec70e7f33ddc4		Kimi AI-assisted batch label; per-row human author not proven	global	legacy-kimi-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:1275;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=7805a53c5b384cd48573d0d267220b0e80fb93f3				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
484	LOW-MT-00790	MT-00790	i18n/frontend-strings.tsv#49418becd204b1b117808d24/candidate_cn	i18n/frontend-strings.tsv	49418becd204b1b117808d24	candidate_cn	d854a796065520ecaebd58137e8247ab4dba18e9c31683541035cb2370355018	efee5e11e2157893093a745d30b047d8045391b0205cb7832bece934a0664f56		Claude AI-assisted batch label; per-row human author not proven	global	legacy-claude-ai-assisted	legacy-ai	ai-assisted-unverified	current-low-tier-translation-review	review-and-stage-low-tier-only	false	legacy_unverified_ai_assisted	no_per_entry_official_or_wiki_pair	i18n/generated/input-provenance.tsv:417;legacy git-blame lineage; AI co-author batch; no per-entry human-review evidence;commit=a2fe8becd5d57b825b631fc0f058bf624d7d5e1f				approved	deepseek-v4-flash	max	7d338408-3137-4825-ba71-d00eb6aa335d	magireco-v26-dsv4-v3-durable-review-20260812	"{""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}"	"{""agents"": {""confirmed_human_provenance_protection"": ""a717a5fee492fbf4b"", ""hiiraginemu_wiki_comparison"": ""a13f21c51dd149163"", ""japanese_semantics_context"": ""a8c83503f3b180c23"", ""names_honorifics_terms_placeholders_format"": ""a9e6029a67091d3f9"", ""official_cn_comparison"": ""a18983e7559592ec6""}, ""effort"": ""max"", ""job_id"": ""magireco-v26-dsv4-v3-durable-review-20260812"", ""model"": ""deepseek-v4-flash"", ""parent_session_id"": ""7d338408-3137-4825-ba71-d00eb6aa335d"", ""pending_input_sha256"": ""b87fe821cbfbf766ff848aa2ed77881b5e73b88834e8ee12c2b53b1cc42f16be""}"	null
