source_index	batch_number	item_id	stable_business_key	source_path	source_key	source_field	review_kind	allowed_action	japanese_or_source_original	old_cn	current_cn	protected_authority_text	product_write_allowed	highest_authority_tier	authority_status	authority_evidence	official_cn	wiki_cn	confirmed_human_cn	ds_review_status	review_status	allowed_human_decisions	human_decision	reviewer	reviewed_at	final_value	human_notes	source_text_sha256	old_cn_sha256	source_item_sha256
1853	94	HISTORY-LLM-205	magica/js/libs/doppelList.json#305600/title@pass8-history	magica/js/libs/doppelList.json	305600	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，第三只眼	其姿态为第三只眼	其姿态为第三眼	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/305600/title		其姿态为第三眼		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						96f96b0b2f4eec49d2ecfbabdfade455a5ff334e4f50089ad46f8c3ce5db64c6	6bfc0eea3ddbbc08218630931ecf9f0934baac112af7d58ccf7afceb93f80a6c	5f41156a3f126cc1a6cb65fb47c87107a5fc06035ed30e6d18a52674138a0519
1854	94	HISTORY-LLM-206	magica/js/libs/doppelList.json#305600/description@pass8-history	magica/js/libs/doppelList.json	305600	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は秘めたる自身の姿の体現に悦びを覚えながら、真の姿を偽り続ける必要がないことに開放感を覚えている。＠このドッペルは、決して隠れず自らを偽ろうとはせず、ありのままの姿をさらけ出して他者の介入を言葉のひとつまで許さない。否定する者は開かれし目によって闇の業火に焼かれ、堕天せし剣によってその身を刻まれる。実はそれは他人の目を気にする主を踏みとどまらせないための行為らしいが、主自身はそれに全く気付くことなく、敵を打ち砕く姿に酔いしれている。	这份感情的主人为隐藏自我的具现而欣喜，也因不必继续伪装真实形态而获得解放。＠魔女化身绝不躲藏，也不试图伪装，会把真实姿态完全暴露，并拒绝别人介入，甚至不允许一句反对。否定它的人会被睁开的眼睛以黑暗业火灼烧，再被堕天之剑刻碎身体。其实这些行动似乎是为了让在意他人目光的主人不再退缩，但主人毫无察觉，只沉醉于它击碎敌人的姿态。	这种感情的主人对自己隐藏的姿态的体现感到喜悦，同时也对不需要继续欺骗真正的姿态感到开放感。＠这只魔女化身决不隐藏自己，绝不掩饰自己的真实姿态，甚至不允许他人介入。否定的人被开明的眼睛烧毁在黑暗的业火上，堕落后被剑所刻。其实这是为了不让在意他人目光的主人停留，但主人自己却完全没有意识到，沉醉在打碎敌人的姿态中。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/305600/description		这种感情的主人对自己隐藏的姿态的体现感到喜悦，同时也对不需要继续欺骗真正的姿态感到开放感。＠这只Doppel决不隐藏自己，绝不掩饰自己的真实姿态，甚至不允许他人介入。否定的人被开明的眼睛烧毁在黑暗的业火上，堕落后被剑所刻。其实这是为了不让在意他人目光的主人停留，但主人自己却完全没有意识到，沉醉在打碎敌人的姿态中。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						c243949547a4c9bcce1604425085f346cc4b9a5c5879c10dc236a87c2892b614	fe1ebdcf3305b68e6be8c98e0f9b88021a57aef6ead6d6f80ead162dc203b305	37126b6860d46889f343c08ad85e75da2c3d1f7ee4afe82654aa12a8d0ff0d6e
1855	94	HISTORY-LLM-207	magica/js/libs/doppelList.json#305700/title@pass8-history	magica/js/libs/doppelList.json	305700	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，游乐园	其姿态为游乐园	其姿态为游乐园	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/305700/title		其姿态为游乐园		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						98aceb57abebbe5d62ed94292d15a2f5da6b769ae38dc24ecffed9214135b04e	c8207a7e44a48f9fdc52c429331f62a21cb44ed011da447f90854f3705029842	81fffe0bb5b36b8a203316f70f63b7655382255a4cf94199e8480ffdba798e80
1856	94	HISTORY-LLM-208	magica/js/libs/doppelList.json#305700/description@pass8-history	magica/js/libs/doppelList.json	305700	description	historical-pass8-llm-comparison-only	review-history-only	"""この感情の主は、ドッペルを誰にも見られない童心に帰られる場所だと思っている。このドッペルは心に潜んでいる幼い心を引き出す力を持っており、触れられた者は幼児が楽しむようなことでも楽しくなって、あらゆるストレスから解放される。だが、一緒に遊んでとりこになると、ドッペルの口が楽園への入口だと感じるようになり、中に入った者は二度と戻れなくなってしまう。それでも定員数はあるので、あまりにも多くの人数が口の中に入ってしまうと、ドッペルも苦しんで吐き出してしまうことがあるらしい。"""	这份感情的主人把魔女化身视作一个不被任何人看见、可以回归童心的地方。它拥有唤出潜藏幼小心灵的力量，被触碰的人连幼儿喜爱的游戏也会觉得无比快乐，从各种压力中解放。然而若与它一同玩耍并沉迷其中，就会把魔女化身的嘴视为乐园入口；进入其中的人将再也无法回来。它仍有容量上限，若过多的人涌入口中，魔女化身也会痛苦，有时会把所有人吐出来。	这种感情的主人认为魔女化身是一个谁都看不到的、可以回归童心的地方。这个魔女化身具有挖掘潜藏在内心的幼小心灵的力量，被触碰的人即使是做着幼儿所享受的事情也会变得快乐，从所有的压力中解放出来。但是，如果一起玩耍成为俘虏后，就会觉得魔女化身的嘴是通往乐园的入口，进去的人就再也回不去了。尽管如此，因为有定员数，如果太多的人进入嘴里，就连魔女化身也会痛苦地吐出来。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/305700/description		这种感情的主人认为Doppel是一个谁都看不到的、可以回归童心的地方。这个Doppel具有挖掘潜藏在内心的幼小心灵的力量，被触碰的人即使是做着幼儿所享受的事情也会变得快乐，从所有的压力中解放出来。但是，如果一起玩耍成为俘虏后，就会觉得Doppel的嘴是通往乐园的入口，进去的人就再也回不去了。尽管如此，因为有定员数，如果太多的人进入嘴里，就连Doppel也会痛苦地吐出来。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						a11db9f0a844633b7251377e471b2f2e3cec8068ed8db64e899d8397a76d9b9e	0de45299313cb2298c908c7c68359c77a0fe17c2a64a9b699362a812a8363afd	e07618b3573a0bec55944c6ba8a375fe82ccc8f1ff9ddba0e80fb49325891199
1857	94	HISTORY-LLM-209	magica/js/libs/doppelList.json#305800/title@pass8-history	magica/js/libs/doppelList.json	305800	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，牛车	其姿态为牛车	其姿态为牛车	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/305800/title		其姿态为牛车		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						35e787b31d80ede7301f334620db7bee8d5b3ada96d3cc245e53f3b0bc085cbb	dd362c7524ac7ecbd366ae58acf77959efba6d8efcb421b8abab7460c1fbfb7f	ac4ab60423b21d13f33e078383b47b922de7398753ed9ef69effc2cc103817e8
1858	94	HISTORY-LLM-210	magica/js/libs/doppelList.json#305800/description@pass8-history	magica/js/libs/doppelList.json	305800	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は自身の真っ直ぐさを信じながらも、融通が利かない自分の性格が災いして、八方塞がりになってしまう未来に気付いている。＠ひたすら前を向いて直進するこのドッペルは、体より気持ちの方が急いてしまって、いつも前のめりに倒れそうになっている。しかし、倒れないように車輪付きのアームで支えているので、物理的に止めるまでは決して止まることがなく、障害物があったとしても、ノコギリ型のアームで破壊していってしまうらしい。＠そんなひたむきなドッペルは、主にとって自己を肯定する役割を果たしている。	这份感情的主人相信自己的直率，却也意识到缺乏变通的性格终会招来四面受阻的未来。只顾向前直冲的魔女化身，总是心比身体更着急，时刻像要向前摔倒；但它用带轮机械臂支撑身体，只要没有被物理阻止，就绝不会停下。即使前方出现障碍，也会用锯齿状机械臂将其破坏。＠这份一根筋的魔女化身，对主人而言也承担着肯定自我的作用。	这份感情的主人，虽然相信自身的正直，但也意识到自己毫不通融的性格可能让自己在未来陷入无路可走的困境。＠一心一意前行的这个魔女化身，比起行动上心里其实更着急，总是向前倾几乎快倒下了，但是，它为了不倒下所以用带车轮的手臂支撑着，在被物理上阻止之前绝不会停下，即使遇到了障碍，也会用锯型手臂破坏掉。＠如此专一的魔女化身，对主人来说起到了肯定自我的作用。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/305800/description		这份感情的主人，虽然相信自身的正直，但也意识到自己毫不通融的性格可能让自己在未来陷入无路可走的困境。＠一心一意前行的这个Doppel，比起行动上心里其实更着急，总是向前倾几乎快倒下了，但是，它为了不倒下所以用带车轮的手臂支撑着，在被物理上阻止之前绝不会停下，即使遇到了障碍，也会用锯型手臂破坏掉。＠如此专一的Doppel，对主人来说起到了肯定自我的作用。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						af153fa6336a3dbe27f5bac70f108dbe45185979ac4d3cb4b8bf7f848c15ca0f	a793cc80f3c26c1a066e608e7ee1f850e7203bcbc76fe00ebdfee598c97e633b	78a2c284ccb646c643c14f9a74c2cd6cb8c42794aea3cee3b8978a9e590ee545
1859	94	HISTORY-LLM-211	magica/js/libs/doppelList.json#305900/title@pass8-history	magica/js/libs/doppelList.json	305900	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，飞蛾	其姿态为飞蛾	其姿态为蛾	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/305900/title		其姿态为蛾		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						9f0e115426d94d5d567bb76374e93f2f15210427e5f55340606ac207f145d7af	7f1ae489c0850566f4b197fe3283a58fef9c8bfeb66611980108c74d111ee50a	3a8394012c9f200647f2fb5f3c9b0d0ab33925e2c9c4d08a708faa68abca3558
1860	94	HISTORY-LLM-212	magica/js/libs/doppelList.json#305900/description@pass8-history	magica/js/libs/doppelList.json	305900	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は、うつらうつらと夢を見ながら、太陽の光を求め続ける。＠丸く円を描いたこのドッペルは、まさに主が求めている太陽を象った存在で、辺りを明るく照らそうと漂い続けている。しかし、羽から鱗粉を撒き散らしながら周囲を明るく照らそうとしても、鱗粉の一粒は彼方にある星々のような小さな輝きを放つばかりで、強い明かりを放てない。満足ができないドッペルは自ら光線を放って鱗粉を強く輝かせようとするが、乱反射した光はエネルギーを蓄えて爆発し、周りを巻き込んでしまう。それでもドッペルは、刹那でも強力な光を見て満足している。	这份感情的主人在朦胧梦境中不断追寻太阳光芒。＠环成圆形的魔女化身正象征主人渴求的太阳，持续漂浮，试图照亮周围。然而它从翅膀撒下鳞粉，即使想照亮四周，每一粒也只能发出如遥远星辰般微弱的光，无法形成强烈照明。无法满足的魔女化身会主动放出光线，试图让鳞粉更耀眼；但乱反射的光会积蓄能量并爆炸，把周围卷入。即便如此，它也会因在刹那间看见强光而感到满足。	这份感情的主人，恍惚地做着梦的同时，也在不断追求阳光。＠呈现圆形的这个魔女化身，正是象征主人所追求的太阳的存在，仿佛为了照亮周围般不断漂浮着。但是，即使为了照亮周围而从翅膀上散出了鳞粉，它也只能放出像远方的星星一般小小的亮光，而不够亮。无法满足的魔女化身为了从自己发出光线，让鳞粉变得更加闪亮，漫反射的光线会蓄积能量而爆发，将周围完全毁坏。即便只有刹那，魔女化身也为那强烈的光而满足了。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/305900/description		这份感情的主人，恍惚地做着梦的同时，也在不断追求阳光。＠呈现圆形的这个Doppel，正是象征主人所追求的太阳的存在，仿佛为了照亮周围般不断漂浮着。但是，即使为了照亮周围而从翅膀上散出了鳞粉，它也只能放出像远方的星星一般小小的亮光，而不够亮。无法满足的Doppel为了从自己发出光线，让鳞粉变得更加闪亮，漫反射的光线会蓄积能量而爆发，将周围完全毁坏。即便只有刹那，Doppel也为那强烈的光而满足了。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						55901b277a2ba6c3dc9919c0b7389e664c29fd440237ccb1e4cbc6abd74caafb	7bad8acf87d3644e50b11326e258e240afca9c1d6f5da3828419ef0d442083eb	29c7087b938342f386b7edfcf8455ce6a3908c3005f4c5c56616a22c65987b3d
1861	94	HISTORY-LLM-213	magica/js/libs/doppelList.json#350300/title@pass8-history	magica/js/libs/doppelList.json	350300	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，狐拳	其姿态为狐拳	其姿态为狐拳	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/350300/title		其姿态为狐拳		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						b80d2fc14f6d648353b31160ea6be028d48a5c31a20d3365b681e140e1e25632	924fc57ceaad03b43c46e664b045c86159b85531845ac78f3fa2c770c49cb655	961cbac51224fdc9603d91a6833027a0485c7b91409b50d746ef6d51105b2743
1862	94	HISTORY-LLM-214	magica/js/libs/doppelList.json#350300/description@pass8-history	magica/js/libs/doppelList.json	350300	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主たちは、互いに制約のある疑似家族を続けてきたが、個を認め合うことで真にひとつになった。＠このドッペルは決して崩れることがない分子の如く、三すくみという規則の中で結びついており、主たちが心から結びついた証。ゆえに岩以上に堅固で力強いばかりか、命が燃え尽きるまで突貫していくだけの執念深さと潔さを備えており、本能のままに行動しても寸分の乱れもない。それは遙かに伸びゆく剣の扱いにも現れており、剣が重くて動きが遅くとも、なぜか誰も避けられず叩き潰されてしまう。	这份感情的主人们曾维系着彼此受限的拟似家族关系，但在承认每个人的独立之后，终于真正合为一体。＠魔女化身如绝不崩解的分子，在三方制衡的规则中相互连接，是主人们发自内心结合的证明。因此它不仅比岩石更坚固有力，也拥有直到生命燃尽仍一往无前的执着与决绝；即使完全依本能行动，也不会出现半点紊乱。这一点同样体现在那把能够延伸到遥远彼方的剑上：即使剑过于沉重、动作缓慢，也不知为何无人能够避开，最终都会遭到碾碎。	这份感情的主人们，至今以来持续着互相规约、貌合神离的家人关系，但通过接纳与认同彼此，真正地融为了一体。＠这个魔女化身就如决不可能崩溃的分子，紧结在名为三者制衡的规则之中，是主人们内心联结的证明。由此缘故其坚固强劲胜过岩石，同时辅以突击贯至生命殆尽程度的执念与纯洁，即便依照本能而行也不会出现分毫寸乱。其联结同样也显现为直直向外延展的剑，即使沉重而移动迟缓，却不知为何任何人都无法避开只能落得被击碎的结果。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/350300/description		这份感情的主人们，至今以来持续着互相规约、貌合神离的家人关系，但通过接纳与认同彼此，真正地融为了一体。＠这个Doppel就如决不可能崩溃的分子，紧结在名为三者制衡的规则之中，是主人们内心联结的证明。由此缘故其坚固强劲胜过岩石，同时辅以突击贯至生命殆尽程度的执念与纯洁，即便依照本能而行也不会出现分毫寸乱。其联结同样也显现为直直向外延展的剑，即使沉重而移动迟缓，却不知为何任何人都无法避开只能落得被击碎的结果。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						acec1c15890a945a521a35b824e8edd6f2aa30b3ca2c868664eb1abf4a9f79d7	25c13da086956c2b7d2d05e44d4a0a0b574b0375478a69d49a0e2e03a5be3384	d9ef8aaf8d65c5cd75fe984fd9d84a7b5eecf4e8ab267de9f853634cef6a459d
1863	94	HISTORY-LLM-215	magica/js/libs/doppelList.json#350500/title@pass8-history	magica/js/libs/doppelList.json	350500	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，遗物	其姿态为遗物	其姿态为遗物	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/350500/title		其姿态为遗物		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						bb317f2c45280668b73258e3b1657561057efe619deb6d73ee00d47bfd6d438c	c72b14bdef3aed3b404ae689b03e45dafa005b769487b491076277bbf83bc803	06d43a94fe3a7667c473570e196b285010230962f1ee8cc5021b26725c60db1e
1864	94	HISTORY-LLM-216	magica/js/libs/doppelList.json#350500/description@pass8-history	magica/js/libs/doppelList.json	350500	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主たちは、自他ともに変わりゆく人間性や、お互いに認められない性格などを受け入れあったことで、これまでの絆がさらに強くなった。主たちを認めないドッペルは、人間が持ち合わせる闇を凝縮して、人を欺く心や、利己的で偽善に満ちた想い、虚栄心を原動力とした行動を、周りの人々に植え付けようとしており、絶え間ない衝動をもって活動を続けている。それは、本性を見せない人間への嫌悪感によるものだが、主たちの絆に感化されてしまうドッペルは、贖罪をするかのように全ての力を使うと、一瞬で果ててしまう。	这份感情的主人们接纳了彼此不断变化的人性，以及双方都无法认同的性格，使原有羁绊变得更加牢固。魔女化身却不认可主人们，它会浓缩人类内在的黑暗，把欺骗之心、自私而虚伪的念头，以及由虚荣驱动的行动植入周围人心中，并在永不停息的冲动下持续活动。这源于它对不肯展露本性之人的厌恶；然而魔女化身又会受到主人们羁绊的感化，一旦如同赎罪般使尽全力，便会在瞬间耗尽并消亡。	这份感情的主人们，经由接受彼此都已发生变化的性情，认可了彼此无法接受的部分，将至今为止的牵绊转化得更为牢固。难以承认主人们的魔女化身，凝聚着人心当中的黑暗，意图将欺瞒旁人的心机、自私伪善的想法、以虚荣心为原动力的行动都植入周围的人们，以从不间断的冲动支撑着活动。那样的怒火是来自于对从不表露真心的人类的厌恶，可终究是受主人们的牵绊所感化的魔女化身，若是宛如赎罪一般使出了全部的力量，便会在一瞬之间使一切都迈向结束。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/350500/description		这份感情的主人们，经由接受彼此都已发生变化的性情，认可了彼此无法接受的部分，将至今为止的牵绊转化得更为牢固。难以承认主人们的Doppel，凝聚着人心当中的黑暗，意图将欺瞒旁人的心机、自私伪善的想法、以虚荣心为原动力的行动都植入周围的人们，以从不间断的冲动支撑着活动。那样的怒火是来自于对从不表露真心的人类的厌恶，可终究是受主人们的牵绊所感化的Doppel，若是宛如赎罪一般使出了全部的力量，便会在一瞬之间使一切都迈向结束。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						7d7373cd540cb2755fc37dc3ccca48c804389e21f62bddf7c3d1efabeea1ced3	07b6cebeb96070ec8227494eecb161c784503aae9fac28d9410cafbad6fe82eb	8048338e5fb6170731d33b88e3f9a8d81f120a0f80ded7ebaff0cfc641eef9af
1865	94	HISTORY-LLM-217	magica/js/libs/doppelList.json#390100/title@pass8-history	magica/js/libs/doppelList.json	390100	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，独角兽	其姿态为独角兽	其姿态为独角兽	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/390100/title		其姿态为独角兽		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						a8b02901d5759e7e06166abb9437619b8999cd7d1e0a529775e60326add29bf9	626884d708908654a4c56ef2363eeb5874e31db80e51da5e6b98e467b278ac62	ed13c04fbd7d3295426da87bd46cf306387b0b5dfc639e1b9a0bf59805598d13
1866	94	HISTORY-LLM-218	magica/js/libs/doppelList.json#390100/description@pass8-history	magica/js/libs/doppelList.json	390100	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は、悪い奴を倒し続けている自負がある上に忘れっぽいので、ドッペルを出す度に、新鮮な気持ちで自分へのご褒美だと感じている。清らかで純粋な肉体を持っているドッペルは、相反する呪いを体内に宿している影響で、生まれながらに意識を失ったまま、その呪いを目と口から垂れ流している。主の無理な扱いに激痛で目を覚ましたドッペルが咆哮すると、呪いが辺りに飛び散って触れた者の体に穴を空けてしまう。ドッペルの中からは、そんな相手を見た主のあっけらかんとした声が聞こえてくるらしい。	这份感情的主人自认为一直在打倒坏人，又十分健忘，因此每次召唤魔女化身，都会以新鲜心情把它当作给自己的奖励。拥有纯净肉体的魔女化身，因体内寄宿着与之相反的诅咒，从诞生起便一直失去意识，只会让诅咒从眼睛与口中流出。主人粗暴使用它时，剧痛会使魔女化身苏醒并咆哮，诅咒随之飞散，在接触者身体上贯穿孔洞。据说魔女化身内部还会传来主人看见受害者后那满不在乎的声音。	这份感情的主人，以打败恶人为荣，因而自负，再加上健忘，所以每次召唤出魔女化身时，都会带着新奇的感觉认定这是对自己的奖赏。拥有纯洁纯净肉体的魔女化身受寄宿在体内相反的诅咒的影响，生来就失去了意识，自眼睛和嘴唇渗出诅咒。在主人的无理对待下，魔女化身从剧痛中惊醒，咆哮而出，诅咒四溅，洞穿与之接触者的身躯。在魔女化身的内部，似乎能听到主人看到那样的对手后茫然无措的声音。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/390100/description		这份感情的主人，以打败恶人为荣，因而自负，再加上健忘，所以每次召唤出Doppel时，都会带着新奇的感觉认定这是对自己的奖赏。拥有纯洁纯净肉体的Doppel受寄宿在体内相反的诅咒的影响，生来就失去了意识，自眼睛和嘴唇渗出诅咒。在主人的无理对待下，Doppel从剧痛中惊醒，咆哮而出，诅咒四溅，洞穿与之接触者的身躯。在Doppel的内部，似乎能听到主人看到那样的对手后茫然无措的声音。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						b7b8974cd17b4a05ec5d98f1c1f12a7fabbfedaebae54fdd3a8c13b98bbe6b26	ad18591a42a1f8454f62549331478e883917af3bb9fc8f3fa81a89c10691d67f	edd33b572a13b7ca91e1b6625ee95ead02a788b418f5866b0197fc7923aa708b
1867	94	HISTORY-LLM-219	magica/js/libs/doppelList.json#390200/title@pass8-history	magica/js/libs/doppelList.json	390200	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，钩爪	其姿态为钩爪	其姿态为钩爪	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/390200/title		其姿态为钩爪		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						4ca88f037f59591e4103d7fe830d9993ba14016f87bc4b2fe64f3df1bbc7fb01	74949c4b2cb5f63882a44fa561d7ff1dfd58185c406b176b126573d0ca4d383c	2eb08212e75ed726b79097d75ee6f77ee1ac2c25283061a5c989244ad512251c
1868	94	HISTORY-LLM-220	magica/js/libs/doppelList.json#390200/description@pass8-history	magica/js/libs/doppelList.json	390200	description	historical-pass8-llm-comparison-only	review-history-only	この感情の主は、人に背負わせた罪を愛で濯ごうとしたものの、ただの空虚しか見つからず、自らの心を虚ろにしてしまった。このドッペルは主の虚ろな心と深く結びつき、互いの痛みを共有することでひとつになっている。また、意識はあるものの行動の意思はない主に代わってドッペルが主導権を握っている。行動に制限のないドッペルは、主に刻まれた傷による穢れと他者が背負う穢れを吸収し続けながら、その全てに対して報復しようとしている。ドッペルから放たれる傷の記憶を受けた者は、体ではなく心から壊されていく。	这份感情的主人曾试图用爱洗净自己让他人背负的罪，却只发现一片空虚，最终也使自己的内心变得空洞。魔女化身与主人空虚的心紧密相连，通过共享彼此痛苦合而为一。主人虽然尚有意识，却没有行动意志，因此由魔女化身掌握主导权。行动不受限制的它会不断吸收主人伤痕产生的污秽，以及他人背负的污秽，并试图向这一切复仇。遭受魔女化身放出的伤痛记忆后，人会先从内心而非身体开始崩坏。	这份感情的主人，试图用爱来洗刷让人背负的罪孽，却只发觉空虚，自己的内心空空如也。这个魔女化身与主人空虚的内心深深相连，通过分担彼此的痛苦而成为一体。此外，仍保有意识但丧失行动意志的主人被取而代之，由魔女化身掌握主导权。行动不受控制的魔女化身，一边不断吸收着被刻下创伤的污秽与他人背负的污秽，一边对这一切进行报复。承受了魔女化身所释放的创伤记忆之人，被毁掉不会是肉体，而是心灵。	true	false	official-or-wiki	resolved_to_wiki_plus_official_cn_term	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/390200/description		这份感情的主人，试图用爱来洗刷让人背负的罪孽，却只发觉空虚，自己的内心空空如也。这个Doppel与主人空虚的内心深深相连，通过分担彼此的痛苦而成为一体。此外，仍保有意识但丧失行动意志的主人被取而代之，由Doppel掌握主导权。行动不受控制的Doppel，一边不断吸收着被刻下创伤的污秽与他人背负的污秽，一边对这一切进行报复。承受了Doppel所释放的创伤记忆之人，被毁掉不会是肉体，而是心灵。		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						c9aa58c133bfc91c6e1b95437993384db3be91fddee581c230727b573e4177d3	3acdb60a0680366f07cba7e151dd0511c9cbd9608c9ce6d29240182d3f232d33	494efe8bffa41ce75c24a520ce7115c59fc3c0b88bcb1758c415344b1d3ee51a
1869	94	HISTORY-LLM-221	magica/js/libs/doppelList.json#400300/title@pass8-history	magica/js/libs/doppelList.json	400300	title	historical-pass8-llm-comparison-only	review-history-only	其姿态为，水滴	其姿态为水滴	其姿态为水滴	true	false	official-or-wiki	resolved_to_wiki_or_wiki_equivalent	magica/i18n_audit/wiki_authority_pass9/doppel_equivalence_report.tsv#/400300/title		其姿态为水滴		not-reviewed-ds	manual-required	"[""keep-authority"",""unresolved""]"						3026ce39012c910b0f2c134fd5fc7f720bd5041ad7787d15473246599a4d9731	fadcece2c8a044517ad70c804e75e93aa65a390cdabcd8f7bc3de0934133b284	f2fe009403c80c7334aa62bc7dad3e764d6c80b175fedc4e4883ccad61345c99
